DATE,IP
2007-12-31,1.022604
2008-01-31,1.0214
2008-02-29,1.017671
2008-03-31,1.0143550000000001
2008-04-30,1.007424
2008-05-31,1.00132
2008-06-30,0.998651
2008-07-31,0.994214
2008-08-31,0.9784480000000001
2008-09-30,0.9355899999999999
2008-10-31,0.9449559999999999
2008-11-30,0.932689
2008-12-31,0.90628
2009-01-31,0.883811
2009-02-28,0.878412
2009-03-31,0.864794
2009-04-30,0.8578830000000001
2009-05-31,0.8495159999999999
2009-06-30,0.846928
2009-07-31,0.857044
2009-08-31,0.866617
2009-09-30,0.8740330000000001
2009-10-31,0.876035
2009-11-30,0.879559
2009-12-31,0.8824679999999999
2010-01-31,0.891911
2010-02-28,0.8949720000000001
2010-03-31,0.9014190000000001
2010-04-30,0.904591
2010-05-31,0.91702
2010-06-30,0.918997
2010-07-31,0.9225220000000001
2010-08-31,0.925899
2010-09-30,0.928564
2010-10-31,0.926037
2010-11-30,0.9267730000000001
2010-12-31,0.935851
2011-01-31,0.933944
2011-02-28,0.9299299999999999
2011-03-31,0.93982
2011-04-30,0.936525
2011-05-31,0.937775
2011-06-30,0.940467
2011-07-31,0.944931
2011-08-31,0.9509690000000001
2011-09-30,0.9502809999999999
2011-10-31,0.9569240000000001
2011-11-30,0.956913
2011-12-31,0.961938
2012-01-31,0.9677899999999999
2012-02-29,0.970959
2012-03-31,0.965919
2012-04-30,0.9729420000000001
2012-05-31,0.974853
2012-06-30,0.974959
2012-07-31,0.976922
2012-08-31,0.973061
2012-09-30,0.972383
2012-10-31,0.975425
2012-11-30,0.97934
2012-12-31,0.9819840000000001
2013-01-31,0.982029
2013-02-28,0.986733
2013-03-31,0.990788
2013-04-30,0.989658
2013-05-31,0.9905670000000001
2013-06-30,0.9924240000000001
2013-07-31,0.989258
2013-08-31,0.9950589999999999
2013-09-30,1.000391
2013-10-31,0.999203
2013-11-30,1.001661
2013-12-31,1.0037770000000001
2014-01-31,0.9999899999999999
2014-02-28,1.0075830000000001
2014-03-31,1.017767
2014-04-30,1.018425
2014-05-31,1.022594
2014-06-30,1.025986
2014-07-31,1.028163
2014-08-31,1.026562
2014-09-30,1.029776
2014-10-31,1.029892
2014-11-30,1.0364019999999998
2014-12-31,1.036345
2015-01-31,1.028239
2015-02-28,1.0215130000000001
2015-03-31,1.01824
2015-04-30,1.01244
2015-05-31,1.00783
2015-06-30,1.004781
2015-07-31,1.011052
2015-08-31,1.009442
2015-09-30,1.006507
2015-10-31,1.001871
2015-11-30,0.994382
2015-12-31,0.9893899999999999
2016-01-31,0.9945579999999999
2016-02-29,0.989136
2016-03-31,0.9819070000000001
2016-04-30,0.9846689999999999
2016-05-31,0.982518
2016-06-30,0.987275
2016-07-31,0.98836
2016-08-31,0.9875539999999999
2016-09-30,0.986596
2016-10-31,0.987322
2016-11-30,0.9834520000000001
2016-12-31,0.990314
2017-01-31,0.987987
2017-02-28,0.9843219999999999
2017-03-31,0.990663
2017-04-30,1.000082
2017-05-31,1.0012860000000001
2017-06-30,1.003233
2017-07-31,1.000947
2017-08-31,0.9966419999999999
2017-09-30,0.9976860000000001
2017-10-31,1.009981
2017-11-30,1.012597
2017-12-31,1.014573
2018-01-31,1.013939
2018-02-28,1.0176560000000001
2018-03-31,1.022441
2018-04-30,1.033468
2018-05-31,1.023911
2018-06-30,1.031924
2018-07-31,1.033334
2018-08-31,1.040807
2018-09-30,1.041181
2018-10-31,1.0393970000000001
2018-11-30,1.040007
2018-12-31,1.039946
2019-01-31,1.03373
2019-02-28,1.028292
2019-03-31,1.028286
2019-04-30,1.022481
2019-05-31,1.024192
2019-06-30,1.024893
2019-07-31,1.020236
2019-08-31,1.027754
2019-09-30,1.025315
2019-10-31,1.016022
2019-11-30,1.02148
2019-12-31,1.01884
2020-01-31,1.013768
2020-02-29,1.01633
2020-03-31,0.976672
2020-04-30,0.8459789999999999
2020-05-31,0.859732
2020-06-30,0.915625
2020-07-31,0.950144
2020-08-31,0.958881
2020-09-30,0.958444
2020-10-31,0.9642919999999999
2020-11-30,0.968564
2020-12-31,0.9797539999999999
2021-01-31,0.987836
2021-02-28,0.9537439999999999
2021-03-31,0.981351
2021-04-30,0.982886
2021-05-31,0.9915080000000001
2021-06-30,0.9950960000000001
2021-07-31,1.001231
2021-08-31,1.001255
2021-09-30,0.9906140000000001
2021-10-31,1.003045
2021-11-30,1.011971
2021-12-31,1.0088599999999999
2022-01-31,1.010227
2022-02-28,1.0167659999999998
2022-03-31,1.02478
2022-04-30,1.027953
2022-05-31,1.027769
2022-06-30,1.026863
2022-07-31,1.031328
2022-08-31,1.032344
2022-09-30,1.035283
2022-10-31,1.034114
2022-11-30,1.030707
